SBHGF,CBOE,CME,GBTC,GAHC,GROW,MGTI,RIOT,SQ,STVI,XNET,SRAX,BTLLF,MICT,SSC,HDP,KODK,OSTK,BTCS,MARA ,S&P500
0.016924209,-0.007975363,-0.003857803,0.011236057,0.197530864,0.014814377,0.013157895,-0.021621622,-0.050897073,-0.032258065,-0.011461318,0.035971223,0.004455311,-0.010309278,0.048309179,-0.013708514,-0.015625,-0.017804214,0,-0.037037037,-0.000972688
0.005788712,0.002143901,-0.000659215,0.037036995,0.030927835,0,-0.021645022,0.041436464,0.010802508,0.083333333,-0.028985507,0.020833333,-0.012819819,-0.041666667,-0.023041475,0.001463058,-0.021164021,0.009063566,0,0,-0.001341115
0,0.011124132,0.011048846,0,-0.115,0,0,-0.00795756,0.005725152,0,-0.026865672,-0.020408163,0.015260274,-0.032608696,-0.037735849,-0.021183346,0.027027027,-0.041916225,0,0.192307692,-0.000728146
0,0.007193515,0.009541667,0.009523799,0.039548023,0,0.053097345,-0.00802139,0.017457268,-0.076923077,-0.012269939,-0.041666667,-0.042556062,-0.011235955,-0.014705882,-0.018656716,-0.010526316,0.043750063,0,-0.064516129,0.002449115
0,-0.004411337,0.002988931,0.045047143,-0.038043478,-0.058393935,-0.033613445,-0.005390836,-0.013054831,0.006666667,-0.00310559,0,0.014656144,-0.022727273,-0.049751244,-0.028897338,-0.021276596,-0.044910237,0,-0.103448276,0.000492648
0,0.00210989,0.00668488,0.065222209,-0.005649718,0.046511828,0,0.013550136,-0.046863191,0,-0.00623053,-0.014492754,-0.010111111,0.146511628,0,-0.017227878,0.005434783,0.031348025,-0.466666667,0.038461538,-0.002183654
0,-0.015685789,0.006720571,0.006355926,0.079545455,0,-0.008695652,0.024064171,-0.000396511,0.009933775,0.02507837,0.051470588,-0.006622517,-0.157200811,-0.005235602,0.184063745,-0.005405405,0.066869175,0.0375,0,0.001889104
0,0.01219248,-0.006834613,0.134736905,0.205263158,0.014814377,0.105263158,0.038903394,0.018643436,-0.016393443,0.113149847,0,0.073446328,0.009626955,0.010526316,0.00269179,0.010869565,0.007407465,0.421686747,0,0.0016472
0,0.008664459,-0.001680422,-0.018552857,-0.061135371,-0.007298689,0.071428571,-0.029907012,0.013239875,0,0.041208791,0,-0.097368421,-0.010727056,-0.010416667,-0.008053691,-0.010752688,-0.004524887,-0.177966102,0,-0.002414433
0,0.014037308,0.011461943,-0.017013215,-0.041860465,-0.029411634,-0.044444444,-0.03626943,-0.016525749,0,-0.055408971,-0.013986014,-0.018804665,0.096385542,-0.042105263,0.00879567,0,0.036931818,0.06185567,0,-0.000363609
0,-0.001343009,-0.015849069,0.076922996,0.116504854,-0.005315143,-0.03875969,0.01344086,-0.036733099,0,-0.030726257,-0.021276596,-0.103342743,0.010989011,0.021978022,-0.030851777,-0.10326087,0.057534192,0.388349515,-0.074074074,-0.014474442
0,-0.004551564,-0.007488521,0.100982215,0.369565217,-0.022901456,0.161290323,-0.023872679,0.006896552,0.006666667,-0.005763689,0.02173913,0.067236637,-0.048913043,0.005376344,0.008304498,-0.036363636,0.010362747,0.433566434,0,0.00127557
0,0.008729083,0.011520289,0.200227002,0.133333333,0.046875664,0.329861111,0.010869565,0.015310274,0,0.153623188,0.04964539,0.140222319,0.051428571,-0.139037433,-0.002745367,-0.025157233,-0.020512821,1.053658537,0.12,0.010043755
0,0.004841879,0.009945464,-0.074310724,-0.173669468,-0.052239137,-0.138381201,-0.010752688,-0.014682579,-0.006622517,0.015075377,-0.040540541,-0.087740319,-0.00326087,-0.02484472,-0.003441156,-0.032258065,-0.005235602,-0.32304038,-0.071428571,-0.000498808
0,0.00297314,0.002382512,0.070057281,0.084745763,0.039370229,0.16969697,-0.008152174,0.006443818,0.083333333,0.024752475,0.014084507,0.038179104,-0.105779716,0.006433121,0.044198895,-0.013333333,-0.026315789,-0.105263158,0,0.001420103
0,-0.006541921,-0.006813487,0.013642551,0.15625,-0.037878927,0.238341969,0.01369863,-0.018007163,-0.076923077,-0.02173913,-0.027777778,-0.05859858,0,-0.076007848,-0.000661376,-0.087837838,0.032432432,-0.129411765,0,-0.015436952
0,-0.009157357,0.000239273,-0.053162862,-0.027027027,0.047243957,-0.016736402,-0.021621622,0.0118174,0,0.135802469,-0.007142857,-0.012980666,0.006097561,0.02739726,0.042356056,0.02962963,0.023560157,0.103603604,0.192307692,-0.001835367
0,0.008203466,-0.000877244,-0.006396518,-0.083333333,-0.045112657,-0.008510638,-0.03038674,-0.014901369,0,-0.052173913,-0.115107914,-0.001423443,-0.042424242,-0.033333333,-0.017142857,0.057553957,-0.005114987,-0.081632653,-0.064516129,0.001162651
0,0.020805412,0.008700544,0.026823909,0.024242424,0.01574825,-0.055793991,0.011396011,0.035977148,0,-0.002293578,0.089430894,0.032568949,-0.037974684,0,-0.005167959,-0.006802721,-0.007712185,0.075555556,-0.068965517,0.00994078
0,-0.007163651,-0.003323562,0.017067303,-0.017751479,0,0.136363636,-0.011267606,0.005524862,0,-0.009195402,0,-0.038987425,0.039473684,0.034482759,0.014285714,0.047945205,0.007772125,-0.173553719,0,-0.003453593
0,0.000609706,-0.000238276,0.027397233,-0.141566265,-0.015504088,0.012,0.025641026,0.007064364,0,0.034802784,0.014925373,0.027421858,-0.011392405,0.046666667,0.020486556,-0.052287582,0.00771203,-0.21,0.037037037,-0.002074462
0,0.013304905,0.00937109,0.00666666,0.056140351,0.047243957,0.063241107,-0.033333333,-0.026110678,0,-0.013452915,0.007352941,0.024316109,0.011523688,0.012738854,0.012546989,0.020689655,0.045918367,0.088607595,0.035714286,0.001672869
0,0.003808797,-0.001337519,0.014900738,-0.159468439,0.007519281,0.078066914,0.020114943,-0.003201281,-0.003333333,-0.031818182,0.02189781,-0.022700297,-0.012658228,-0.006289308,-0.006815242,-0.02027027,0.024390244,-0.273255814,0.137931034,0.000487072
0.022302158,0.001897067,-0.00433315,0.087099437,0.221343874,0.022387987,0.186206897,0.01971831,0.005218828,0,0.014084507,-0.014285714,-0.01424017,0.038461538,-0.037974684,0.018714846,0.034482759,0.019047619,0.32,0.151515152,0.000842822
0,0.001998606,-0.002531989,0.112858509,-0.110032362,-0.007299737,0.148255814,-0.002762431,0.028753953,0,0,-0.028985507,-0.008193187,0,0.019736842,0.009797918,0,0.021028037,-0.042424242,-0.026315789,0.004615149
-0.03166784,0.006183298,-0.002062519,0.08414241,-0.078181818,-0.022058764,-0.205063291,0.096952909,0.013586995,0.003344482,-0.018518519,0,-0.048354037,-0.008641975,-0.064516129,0.030321407,0.033333333,0.004576705,0.094936709,0.189189189,0.005720976
0,0.000495665,0.003577115,-0.203980077,-0.012228797,0.015037805,0.015923567,-0.027777778,-0.006893948,0,0.014150943,0.007462687,0.158502758,0.03362391,0.034482759,0.017068923,0.006451613,0.120728878,-0.063583815,-0.068181818,0.001982541
0,0.012482585,-0.006257404,-0.031250082,-0.081469649,0.007407137,-0.090909091,0.018181818,-0.006170459,0,0.004651163,-0.007407407,-0.204957746,-0.038554217,-0.02,0.000578704,-0.025641026,-0.032520366,-0.160493827,-0.048780488,-0.007550807
0,0.014970685,0.023593153,0.071290461,-0.075217391,-0.007352674,0.055172414,0.010204082,0.010865308,0.1,0.002314815,0.007462687,0.089746315,0.002506266,0.034013605,0.004048583,0,0.018907606,-0.088235294,0.076923077,0.003128727
0,-0.000482017,-0.015810925,-0.048479514,0.024917724,0,0.009803922,-0.015151515,0.009596929,-0.060606061,0.018475751,0.02962963,0.007900641,-0.01875,-0.006578947,-0.0069125,0,0,-0.10483871,-0.023809524,-0.000178436
0,0.010223752,0.018291688,-0.089847993,-0.080733945,0.002227138,-0.139158576,0.017948718,0.008745324,0,0.0430839,-0.076258993,-0.030483871,0.011464968,-0.026490066,-0.02610203,-0.039473684,-0.016494845,-0.117117117,0.073170732,-0.001488851
0,-0.003437109,0.005935735,-0.040360603,-0.086826347,-0.007407049,-0.195488722,-0.042821159,0.039200865,0.112903226,0.034782609,0.051401869,0.022691732,0.095717884,0,0.027397199,0,0.020964361,0.071428571,-0.113636364,0.010839299
0,0.003353223,0.009782548,0.00724637,0,0.052238509,0.050934579,0.044736842,-0.010881393,0,-0.012605042,0.022222222,-0.052217198,-0.022988506,-0.013605442,-0.057971014,0.02739726,-0.006160123,0.019047619,-0.051282051,0.003363948
0,0.006110893,0.006227927,-0.185611472,-0.234972678,-0.0354607,-0.119608715,0.040302267,0.008067473,-0.101449275,-0.019148936,-0.014492754,-0.056020871,0.035294118,-0.04137931,0.030769231,0.04,0.03719004,-0.112149533,-0.027027027,0.000757121
0,0.004555364,0.009551426,-0.084134166,-0.042857143,0.110293911,-0.075757576,-0.012106538,0.041833358,0.025806452,0.036876356,-0.022058824,-0.093163636,0.079545455,0.007194245,-0.017910388,-0.012820513,-0.017928287,-0.115789474,0.055555556,-0.001100718
0,-0.011147875,-0.006282148,0.215334231,0.231343284,0.158939996,0.224043716,0.041666667,-0.004888233,0.062893082,-0.010460251,-0.022556391,0.011989735,-0.052631579,0.007142857,0.014589665,0.097402597,0.004056795,0.30952381,-0.026315789,0.001847181
0,0.007834144,7.62001E-05,0.18249847,0.006060606,0.074286151,0.205357143,0.011764706,0.006666702,0.00591716,-0.00845666,-0.038461538,0.049015335,0.038888889,-0.021276596,0.023966386,-0.035502959,-0.004040404,0.263636364,-0.027027027,0.001455921
0,-0.000568717,0.003884191,-0.053665792,-0.036144578,0.0957443,-0.048148148,0.069767442,-0.004531265,0,-0.012793177,0,-0.05817028,-0.016042781,0.014492754,-0.016383909,-0.018404908,-0.004056836,-0.100719424,-0.055555556,0.001110195
0,0.009200414,0.015097529,0.007092191,-0.025,0.063107163,0.027237354,-0.043478261,-0.003151261,-0.088235294,-0.006479482,-0.032,0.001604235,-0.019565217,0.121428571,0.007138668,0,-0.006109939,0.032,0.117647059,0.000634348
0,-0.001315785,0,-0.077450739,-0.070512821,-0.004566447,-0.087121212,-0.025,-0.002458693,-0.032258065,-0.004347826,0.181818182,0.137703211,0.003325942,0.108280255,0.006497401,-0.04375,-0.004098402,-0.11627907,0.026315789,-0.003045917
0,0.003199709,0.002765297,0.01219826,-0.062068966,-0.064220302,0.029045643,-0.004662005,0.012323944,0.13,0.010917031,0.13986014,-0.046316827,0.005524862,0.270114943,-0.004108098,0.013071895,-0.004115144,-0.026315789,0.025641026,0.000647794
0,-0.00272053,0.000968977,0.040874923,0.139705882,-0.053921429,0.024193548,-0.037470726,-0.045217357,0,-0.060475162,0.503067485,-0.04904602,-0.028571429,-0.07239819,-0.004714202,-0.038709677,-0.022727313,0.018018018,-0.025,-0.00222205
0,-0.015050252,-0.009009737,0.003477674,-0.121935484,0,-0.027559055,0.04622871,0.005828779,-0.056047198,0.025287356,-0.069387755,0.080914312,0.03280543,0.287804878,-0.004144405,0.033557047,-0.008456617,0.044247788,0.230769231,7.21668E-05
0,0.019004803,0.010819745,0.067869969,0.050698016,0.077720089,0.149797571,0.046511628,0.016660593,-0.046875,-0.020179372,-0.039473684,0.114601659,-0.003285871,-0.040530303,0.002378181,0.012987013,0.234541568,0.101694915,0.0625,0.004085144
0,0.005810743,0.009886292,-0.032454208,0.020979021,0.067307822,-0.007042254,0.106666667,0.014962594,-0.016393443,-0.020594966,-0.132420091,0.224029634,-0.012087912,0.054086064,0.005338078,-0.044871795,0.005181312,-0.038461538,-0.078431373,0.001204616
0,0.002888512,-0.001324957,-0.018867968,0.02739726,-0.040540388,-0.007092199,0.036144578,0.011231976,0,-0.007009346,0.315789474,-0.093,-0.010011123,-0.007490637,0,-0.013422819,0.020618591,-0.008,-0.085106383,0.00370511
0,0.005110127,0.005306607,0.012122444,-0.006666667,0.023473981,0.014285714,0.249031008,0.020131899,-0.05,0.004705882,0.156,0.064991586,-0.013483146,-0.037735849,0,-0.034013605,0.021885487,0.024193548,0.046511628,0.003874004
0,0.008227058,0.00681829,-0.034496264,-0.11409396,0.027522987,-0.052816901,0.255236618,0.018713917,0.052631579,0.030444965,-0.024221453,-0.008200294,-0.003416856,-0.101960784,0.002949793,-0.014084507,0.01976939,-0.078740157,0,0.002158838
0,0.002475445,-0.003276811,-0.002004388,-0.053030303,-0.06696463,-0.12267658,0.011124845,0.007013994,-0.05,0.004545455,-0.088652482,-0.019777503,-0.04,0.004366812,-0.007647,0,-0.045234312,-0.034188034,-0.022222222,0.00124672
0,-0.008322652,0.00832845,0.016614934,0.08,-0.019138317,0.055084746,-0.107579462,0.020232172,0.122807018,-0.011312217,-0.031128405,-0.054364579,-0.021428571,-0.004347826,0.001778245,0.007142857,-0.03045682,0.026548673,-0.045454545,0.005646787
0,-0.002397883,-0.005941289,-0.011494241,-0.037037037,0.004877812,-0.016064257,0.01369863,0,-0.01875,-0.011441648,-0.048192771,-0.029130242,-0.032846715,-0.074235808,-0.006508817,0.014184397,0.047120419,0.025862069,-0.023809524,-0.001073634
0,0.009706992,0.005758203,0.01417153,-0.030769231,0.019417514,0.048979592,0.181081081,0.010078023,0.01910828,-0.006944444,0.383966245,0.034735364,0.018867925,0.009433962,-0.011911911,-0.027972028,0.021666667,-0.008403361,-0.048780488,-0.001804434
0,-0.007233133,-0.00550778,-0.040587627,-0.111111111,0.047619139,-0.015564202,0.001144165,0.008046347,-0.04375,-0.002331002,-0.103658537,-0.006755162,0.030864198,0.126168224,-0.016877697,0.007194245,-0.08319739,-0.016949153,0.051282051,0.002322413
0,0.006179091,-0.000291397,-0.066340156,0.098214286,-0.004545235,-0.067193676,0.056,0.021711367,-0.019607843,0.011682243,0.037414966,-0.095542158,0.020359281,0,0.018393747,-0.014285714,0.024910996,0,-0.024390244,0.001803507
0,0.008432631,0.003790354,0.085773281,0.634146341,0.063926585,0.152542373,-0.112554113,0.025312531,0.066666667,-0.004618938,0.029508197,0.127602285,-0.002347418,-0.01659751,0,-0.02173913,0.041666703,0.525862069,0,-0.001686753
0,0.004362831,-0.00290468,-0.001959779,-0.129353234,0.048560665,-0.071691176,-0.036585366,0,0.03125,0.018561485,-0.025477707,0.167734421,-0.052941176,0.012658228,-0.000602107,-0.014814815,-0.026666633,-0.02259887,0,0.000878107
0,-0.007239857,0.00152949,-0.031448408,0.017142857,-0.053279058,-0.037623762,-0.044303797,0.01249619,-0.003030303,0.091116173,-0.062091503,-0.013715711,-0.007453416,-0.029166667,0.021686687,-0.015037594,0.037671163,-0.075144509,0.025,0.001750753
0,-0.00154964,-0.009671453,0.024237767,-0.061797753,0.021645213,-0.037037037,0.076821192,-0.015954304,0,0.096033403,0.707317073,-0.037850822,0.001251564,-0.021459227,-0.050707491,-0.007633588,0.115511555,-0.04375,-0.024390244,0.000672579
0,0.000547813,0.001321625,-0.008542949,-0.089820359,-0.055084713,-0.061965812,-0.056580566,-0.005200337,-0.027355623,-0.045714286,-0.254897959,0.025674717,0,0.00877193,0.013664596,-0.030769231,0,-0.124183007,-0.05,0.000742335
0,-0.006022425,-0.010412777,0.014891457,0.085526316,-0.071748869,0.025056948,0.015514993,-0.012300154,0,0.047904192,0.002465078,-0.060517551,-0.0375,-0.034782609,-0.020220588,0,0.032544468,0.111940299,-0.026315789,0.000327998
0,0.009730943,0.001333998,0.039092929,0.139393939,0.053140361,0.017777778,0.089998716,0.011830667,0,0.253333333,0.224043716,0.089587651,0,-0.018018018,0.016885553,0.015873016,0.088825153,0.11409396,0.027027027,0.005116843
0,0.006364314,-0.00384825,-0.020654439,-0.090425532,0.114678939,-0.091703057,0.030624264,0.000923046,0,-0.071428571,-0.151785714,-0.017570646,-0.035064935,0.041926606,-0.006765068,-0.0234375,-0.074999947,-0.084337349,-0.026315789,-0.003972484
0.146075581,-0.003975141,-0.004011528,-0.011627895,-0.099415205,0.037036685,-0.066201923,-0.097142857,0.005533354,-0.0625,0.117839607,0.102631579,-0.01913327,-0.057873486,-0.027031787,0.001857585,0,0.098150663,-0.072368421,0,0.001617909
0,-0.004716462,-0.001641019,-0.004411894,0.058441558,-0.035713959,-0.131081707,-0.088607595,0.005808713,-0.05,0.052708638,0,0.003688312,-0.025714286,-0.067873303,-0.011742892,-0.08,0.071243527,-0.078014184,0.135135135,-0.00466305
0.003170577,0.016039254,0.020545335,0.033604138,0.122699387,0.004115095,0.179119512,0.008333333,0.036778083,0,0.123783032,0.07398568,-0.042492625,0.039589443,-0.038834951,0.010631645,-0.034782609,0.113663875,0.107692308,-0.047619048,0.001270946
0.014222503,0.004125958,0.006954678,-0.026080686,-0.071038251,0.004098231,0.065326633,-0.048209366,0.031955437,0,-0.011138614,-0.142222222,0.012324324,-0.04090268,-0.035353535,0.007425804,-0.018018018,-0.068403845,-0.076388889,-0.125,0.008073022
-0.006918043,-0.000803921,-0.010468926,0.06529714,0.005882353,0.032652851,0.004716981,0.020260492,0.015624971,-0.122807018,0.17146433,-0.124352332,0.018635199,0.292647059,-0.062827225,0.004299693,-0.036697248,0.0244755,0.007518797,0.142857143,-0.00319247
-0.009037279,0.010727679,0.007787749,0.14099184,0.099415205,0.031620752,-0.046948357,-0.035460993,0.040279692,-0.12,-0.009615385,0.056213018,0.097814122,-0.055745165,0.12849162,0.009785933,0.019047619,0.044368622,-0.029850746,-0.0375,0.000944459
0.0010133,-0.003803282,-0.007508812,0.023709477,-0.015957447,0,-0.054187192,0.022058824,-0.01935999,0,0.295577131,-0.005602241,-0.044095879,-0.024096386,-0.05450495,0.001817141,-0.037383178,0.005446623,-0.023076923,0.194805195,0.00159211
-0.007338985,0.026103224,0.030556797,0.093160277,-0.097297297,0.252873665,-0.021354167,0.001438849,-0.010967946,0,-0.043297252,0.008450704,0.061465072,-0.012345679,-0.017383109,0.025997459,-0.019417476,-0.053087777,-0.102362205,-0.190217391,0.000189966
0,-0.004759115,-0.00171077,0.024811293,0.017964072,0,-0.031399681,-0.030172414,0.022733546,0,-0.011314186,-0.002793296,0.056470588,-0.01875,0.017743912,0.08014149,0.00990099,0.019450755,-0.087719298,-0.033557047,0.003097075
0.007648184,-0.005042531,-0.013565508,-0.027357951,-0.058823529,-0.131498611,-0.041208791,0.131851852,0.007861236,-0.090909091,-0.250880282,-0.070028011,-0.035657016,-0.034394904,0.167539267,0.018003273,0.019607843,-0.089786758,-0.076923077,-0.006944444,0.001271251
0,-0.00891297,-0.004415188,-0.027066791,-0.13125,0.16901407,-0.025787966,0.086387435,-0.01129645,0,0.156286722,-0.015060241,0.031617358,0.015831135,-0.00896861,-0.036977546,0,-0.002466042,-0.135416667,-0.020979021,-0.000189103
-0.032890576,0,0.000363504,0.02447161,0.086330935,-0.030120442,0.205882353,-0.062650602,-0.001360147,-0.025,-0.06199187,-0.01529052,0.1289066,-0.038961039,0.018099548,0.031719646,0,-0.008652732,0.240963855,-0.071428571,0.001443655
-0.006540222,0.006259894,0.003197496,0.005700394,0.086092715,-0.015527773,-0.019512195,-0.035989717,0.034050668,0.153846154,0.017334778,0.052795031,0.055209614,-0.013513514,-0.004444444,-0.012945091,-0.288461538,0.306733282,-0.077669903,0.007692308,-0.003761888
-0.019091508,0.002803798,-0.001158838,-0.049932545,-0.079268293,-0.106409856,-0.094527363,-0.045333333,0.0329294,-0.111111111,0.394036209,-0.008849558,-0.060327006,0.01369863,-0.080357143,-0.003278634,0.013513514,0.014312977,-0.063157895,0.015267176,-0.000897644
0,0.011271334,0.016463458,-0.026136337,0.01986755,-0.088339256,-0.06043956,0.012569832,0.019637873,0,-0.067226891,0.05952381,0.0492,0.006756757,0.014563107,0.016447423,-0.04,0.059266169,-0.04494382,0.022556391,0.000983634
-0.030872483,0.007430431,0.000356767,-0.066511121,-0.084415584,-0.050387665,-0.005847953,-0.031724138,-0.006002951,-0.025,0.047502048,-0.016853933,-0.04893252,0.053691275,-0.009569378,-0.002696925,-0.069444444,-0.10746002,-0.011764706,-0.014705882,-0.002309609
-0.006232687,-0.009348161,-0.003780284,0.08749991,0.085106383,0.008163466,0.023529412,0.12962963,0.023150427,-0.025641026,-0.043784206,-0.08,-0.017898302,-0.012738854,0.009661836,0.000540833,0.014925373,-0.004378129,0.047619048,-0.014925373,-0.005525676
0.01184669,0.004415164,0.003007072,0.03792535,0.045751634,0.040485598,-0.011494253,0.023959647,0.030496852,-0.052631579,0.241210139,0.02173913,0.053469388,-0.006451613,-0.019138756,0.052972973,0.102941176,0.084349412,0.079545455,0.022727273,0.008196058
0.013774105,0.003964869,-0.004282889,0.002774054,-0.0625,-0.007781902,-0.029069767,0.001231527,0.054415224,-0.055555556,0.001317523,0.003039514,0.030472685,0.597402597,0.063414634,-0.000513398,-0.08,-0.034101346,-0.052631579,0.02962963,-0.002625963
-0.008967391,0.023609193,0.017277134,0.060187835,0.086666667,0.12549011,-0.005988024,0.273062731,0.023313694,-0.117647059,0.249342105,0.242424242,0.072246348,-0.191056911,0,0.014381151,-0.028985507,0.081106867,0.133333333,0.050359712,0.001275683
-0.002604881,0.00335481,0.004792192,0.011666579,-0.018404908,0.167247285,0.018072289,0.087922705,0.063039196,0.266666667,0.130068404,0.031707317,0.034942843,-0.045226131,0.137614679,0.026835494,0.089552239,0.067078532,-0.088235294,-0.02739726,0.006541139
0,-0.002340535,-0.004979792,0.024505818,0.125,-0.080596898,-0.023668639,0.420071048,0.015605493,0.184210526,0.117427825,0.375886525,-0.009707093,0.042105263,0.004032258,0.00295853,-0.04109589,0.009925525,-0.043010753,0.535211268,-0.000750261
0,0.006535404,-7.03579E-05,0.079407057,0.227777778,0.594155702,0.354545455,0.475922452,0.00102438,0.044444444,0.038782319,0.321305842,-0.008724511,0.424242424,0.261044177,0.001966519,0.014285714,0.047502081,0.460674157,1.729357798,0.002056095
0,0.003080039,0.001480325,0.237418647,0.126696833,0.04887981,0.096152125,-0.338983051,-0.16045847,0.34893617,-0.156563629,-0.183355007,0.052531667,-0.120567376,-0.047770701,-0.0225711,-0.056338028,-0.093041453,0.053846154,0.094117647,-0.000384258
0.116838488,0.018423224,0.021468259,0.106102231,-0.214859438,-0.097087424,-0.024449978,-0.022435897,0.037298854,-0.176656151,-0.11565921,0.058917197,0.096901131,-0.096774194,-0.08361204,-0.00502008,0,-0.006896586,-0.204379562,-0.408602151,0.009848513
0.061415323,-0.014586045,0.018674133,0.063258193,-0.058823529,-0.154838635,-0.066945607,-0.135737705,-0.080375983,0.264367816,-0.311087191,-0.139849624,-0.098804185,-0.035714286,0.010948905,-0.018667962,0.014925373,-0.097222191,-0.082568807,0.051948052,-0.000369226
0,0.022957036,0.011567313,-0.026871489,0.046195652,0.048345964,-0.058295964,0.024279211,0.002300025,-0.181818182,0.06640625,0.001748252,0.030054735,0.027777778,-0.0433213,-0.022622158,-0.029411765,-0.094230808,-0.01,0.02962963,0.008190951
0.022147497,0.006643442,0.008359046,0.094674585,0.012987013,0.019417223,0.071428571,0.111111111,-0.025497195,-0.051851852,0.13040293,0.047120419,0.032188979,-0.027027027,-0.022641509,0.00105213,-0.045454545,-0.101910811,0.151515152,0.18705036,-0.002024531
0.048780547,-0.009175042,0.017375163,0.096093105,-0.005128205,-0.076190219,0.017777778,0.004666667,-0.035321872,0.23828125,0.051198898,-0.07,0.123118204,-0.02037037,-0.027027027,-0.044140828,0.126984127,0.089834494,0.00877193,-0.058585859,-0.001052157
0,0.005361027,-0.008474099,-0.137597613,-0.051546392,-0.118556769,-0.03930131,-0.061712011,0.019799268,0.19873817,-0.154747174,-0.075268817,0.073159891,-0.017013233,-0.051587302,0.025838316,-0.014084507,-0.005422994,-0.043478261,0.096566524,-0.003739382
-0.020010763,-0.002908564,0.004207542,0.062342758,0.505434783,0.116959013,0.118181818,-0.030975955,0.000266037,0,-0.05543399,-0.021317829,-0.054711364,-0.019230769,-0.016736402,0.018220793,-0.057142857,-0.069792718,-0.009090909,-0.090019569,-0.000114105
0.048565064,0.006320379,-0.000131407,0.088522751,-0.173285199,0.0628272,0.109756098,0.065537878,0.029779287,-0.05,0.027027027,0.037623762,0.177549875,0.019607843,0.076170213,0.010000053,0.015151515,0.070339973,-0.082568807,-0.015053763,0.002932358
0.016315737,0.008696312,0.004931942,-0.093466531,-0.056768559,-0.027093524,0.003663004,0.08630137,-0.016524658,0.246537396,-0.09924812,-0.020992366,0.119953488,-0.009615385,-0.031237643,0.002605471,-0.014925373,-0.012486308,0.05,-0.037117904,0.005506306
0.022579028,0.008621386,-0.000719847,0.12142551,0.174537037,0.350392585,0.193430657,0.455233291,0.005513232,0.611111111,0.293823038,0.169590643,0.074369783,-0.009708738,0.473469388,0.017671518,0,0.220053185,0.295238095,0.428571429,0.003201957
0.02045984,0.010051484,0.002095407,0.22848926,0.040599133,-0.071294604,0.177370031,0.221837132,-0.005744047,-0.037241379,0.02516129,-0.115,-0.144754008,-0.058823529,-0.038781163,0.009193054,0.015151515,-0.0281818,0.044117647,-0.079365079,0.001548922
-0.037220844,-0.010499953,-0.009279207,0.027276699,0,0.058585914,0.028571429,-0.183333327,-0.049632429,0.001432665,0.008810636,-0.039548023,0.050847458,-0.00625,-0.048991354,0.025809717,-0.014925373,0.139382617,-0.126760563,-0.018965517,-0.000472957
0.051546392,-0.001742168,-0.007849068,0.017126356,0.045454545,0.078244319,-0.037878788,0.08467212,0.022658166,-0.155937053,0.0885839,-0.009803922,0.028924731,-0.004192872,0,-0.020226887,0.015151515,0.009852184,-0.064516129,-0.0456942,-0.004070859
0.168137255,0.002459186,0.004321299,0.136425821,0.376811594,0.015929199,0.102362205,0.14091273,0.000540422,-0.110169492,-0.096275123,0.134653465,0.0506218,0.031578947,0.272727273,0.005035146,0,0.111382081,0.189655172,0.057090239,0.008974344
-0.068401133,-0.004589713,0.00139007,0.283067897,0.631578947,0.189895531,0.35952381,0.279649158,0.019443722,0.371428571,-0.076727964,0.178010471,0.178526668,0.089795918,0.147619048,0.051603259,0,0.108997882,0.615942029,0.104529617,0.005362807
-0.006756847,-0.009062716,-0.007403546,-0.127637913,-0.161290323,-0.158125861,0.243432574,0.058404084,-0.021986808,0.055555556,-0.153159341,-0.143703704,0.228034638,-0.09082397,-0.101659751,-0.042401143,0.044776119,-0.028628046,0.121076233,-0.082018927,-0.003230269
-0.046031703,-0.003369426,-0.004794876,-0.211187416,-0.1375,-0.060869599,-0.104225352,-0.064248682,-0.034127792,-0.078947368,0.062449311,0.017301038,-0.145731959,0.040164779,0.286374134,0.006467662,-0.014285714,-0.04997963,0.04,-0.020618557,-0.000827893
0.033515569,0.003219786,0.009636064,-0.256397947,-0.108138239,-0.125925941,-0.204402516,-0.235880378,0.005888923,0.048571429,0.022137405,-0.047619048,-0.239315827,0.178217822,-0.048473968,0.011369204,-0.028985507,-0.035739816,-0.2,-0.140350877,0.001985656
-0.045538178,-0.001283768,-0.012592861,0.123024865,-0.05,-0.137711886,-0.035573123,-0.111594203,-0.020351269,0.009536785,-0.008215086,-0.091071429,-0.158117398,-0.042016807,0.00754717,-0.013196384,0,-0.025203811,0.028846154,-0.093877551,-0.000458166
0.043373494,-0.003454648,-0.000268513,0.18592969,0.073684211,0.093366145,0.095286885,0.273246289,-0.002561184,-0.008097166,0.071536145,0.033398821,0.128140704,-0.061403509,0.108614232,0.011391728,-0.029850746,0.052471437,0.126168224,0.02027027,-0.001058415
-0.00369515,0.005804587,0.003506566,-0.088983112,-0.075980392,-0.038202308,-0.085126286,-0.045483666,0.019971498,0.020408163,0.044975404,0.08365019,0.110066815,0.018691589,-0.125,0.004407444,-0.030769231,-0.019508657,-0.078838174,0.041942605,0.000790941
-0.025961984,0.000721353,0.002466605,-0.099069713,-0.0933687,-0.039719458,-0.073619632,-0.08624158,-0.017342629,-0.033333333,-0.014794889,-0.029824561,-0.032944103,0.018348624,-0.077220077,-0.011701609,-0.015873016,-0.029476788,-0.063063063,-0.086864407,0.001833999
